woman,womanLabel
http://www.wikidata.org/entity/Q61476281,Ida Gianfranceschi Vettori
http://www.wikidata.org/entity/Q61477519,Giordana Mariani Canova
http://www.wikidata.org/entity/Q61478582,Diana De Marly
http://www.wikidata.org/entity/Q61480875,Giovanna Nepi Scirè
http://www.wikidata.org/entity/Q61480955,Loredana Olivato
http://www.wikidata.org/entity/Q61481008,Anna Ottani Cavina
http://www.wikidata.org/entity/Q61481776,Paola Rossi
http://www.wikidata.org/entity/Q61482122,Arlette Sérullaz
http://www.wikidata.org/entity/Q61482623,Maria Grazia Vaccari
http://www.wikidata.org/entity/Q61482653,Giovanna Valenzano
http://www.wikidata.org/entity/Q61620316,Eva-Maria Troelenberg
http://www.wikidata.org/entity/Q61638217,Q61638217
http://www.wikidata.org/entity/Q61654835,Sylvia Ardyn Boone
http://www.wikidata.org/entity/Q61696456,Annemarie Monteil
http://www.wikidata.org/entity/Q61717672,Q61717672
http://www.wikidata.org/entity/Q61740763,Isabelle Bertolotti
http://www.wikidata.org/entity/Q61742370,Fausta Samaritani
http://www.wikidata.org/entity/Q61747680,Q61747680
http://www.wikidata.org/entity/Q61818632,Q61818632
http://www.wikidata.org/entity/Q61824517,Q61824517
http://www.wikidata.org/entity/Q61825109,Q61825109
http://www.wikidata.org/entity/Q61826867,Q61826867
http://www.wikidata.org/entity/Q61898174,Q61898174
http://www.wikidata.org/entity/Q61913691,Luisa Vertova
http://www.wikidata.org/entity/Q61940063,Jane Bridgeman
http://www.wikidata.org/entity/Q61947591,Q61947591
http://www.wikidata.org/entity/Q61956425,Francesca Pisani
http://www.wikidata.org/entity/Q61956427,Luisa Tori
http://www.wikidata.org/entity/Q61959217,Q61959217
http://www.wikidata.org/entity/Q61959591,Catherine Strasser
http://www.wikidata.org/entity/Q61962367,Hildegard Heyne
http://www.wikidata.org/entity/Q61982251,Q61982251
http://www.wikidata.org/entity/Q61982953,Gisela Völger
http://www.wikidata.org/entity/Q61983415,Q61983415
http://www.wikidata.org/entity/Q61986711,Q61986711
http://www.wikidata.org/entity/Q61995583,Barbara Röhner
http://www.wikidata.org/entity/Q61998089,Q61998089
http://www.wikidata.org/entity/Q61999278,Q61999278
http://www.wikidata.org/entity/Q62007469,Joanna Sosnowska
http://www.wikidata.org/entity/Q62009234,Q62009234
http://www.wikidata.org/entity/Q62016441,Q62016441
http://www.wikidata.org/entity/Q62018370,Q62018370
http://www.wikidata.org/entity/Q62070061,Q62070061
http://www.wikidata.org/entity/Q62070475,Flora Biach
http://www.wikidata.org/entity/Q62081020,Q62081020
http://www.wikidata.org/entity/Q62081268,Q62081268
http://www.wikidata.org/entity/Q62084866,Lucy Olcott
http://www.wikidata.org/entity/Q42147746,Kathrin Baumstark
http://www.wikidata.org/entity/Q42226259,Q42226259
http://www.wikidata.org/entity/Q42276362,Frauke Engel
http://www.wikidata.org/entity/Q42294685,Q42294685
http://www.wikidata.org/entity/Q42298952,Q42298952
http://www.wikidata.org/entity/Q42303209,Lorraine Schulz
http://www.wikidata.org/entity/Q42304336,Marion Seure
http://www.wikidata.org/entity/Q42304342,Q42304342
http://www.wikidata.org/entity/Q42304722,Séverine Lepape
http://www.wikidata.org/entity/Q42304973,Annabelle Ténèze
http://www.wikidata.org/entity/Q42307753,Jeanne Brun
http://www.wikidata.org/entity/Q42308831,Q42308831
http://www.wikidata.org/entity/Q42309222,Helen Barr
http://www.wikidata.org/entity/Q42310221,Q42310221
http://www.wikidata.org/entity/Q42325728,Martine Kahane
http://www.wikidata.org/entity/Q42529221,Q42529221
http://www.wikidata.org/entity/Q42529283,Q42529283
http://www.wikidata.org/entity/Q42529412,Ellen Judith Beer
http://www.wikidata.org/entity/Q42529423,Johanna Felmayer
http://www.wikidata.org/entity/Q42529815,Naděžda Melniková-Papoušková
http://www.wikidata.org/entity/Q42529867,Q42529867
http://www.wikidata.org/entity/Q42564192,Carol Duncan
http://www.wikidata.org/entity/Q42717825,Q42717825
http://www.wikidata.org/entity/Q42761395,Q42761395
http://www.wikidata.org/entity/Q42894788,Larisa Dodkhudoeva
http://www.wikidata.org/entity/Q42961670,Q42961670
http://www.wikidata.org/entity/Q43018417,Q43018417
http://www.wikidata.org/entity/Q43198593,Q43198593
http://www.wikidata.org/entity/Q43261817,Q43261817
http://www.wikidata.org/entity/Q43567755,Dora Bruck-Heinz
http://www.wikidata.org/entity/Q43657289,Renate Kroos
http://www.wikidata.org/entity/Q43667932,Stella Blum
http://www.wikidata.org/entity/Q43776626,Elisa Acanfora
http://www.wikidata.org/entity/Q43776704,Francesca Gallo
http://www.wikidata.org/entity/Q43776773,Gina Carla Ascione
http://www.wikidata.org/entity/Q43777062,Silvana Abram
http://www.wikidata.org/entity/Q43903585,Q43903585
http://www.wikidata.org/entity/Q44530849,Virginia Surtees
http://www.wikidata.org/entity/Q44602575,Q44602575
http://www.wikidata.org/entity/Q44810447,Q44810447
http://www.wikidata.org/entity/Q44966041,Q44966041
http://www.wikidata.org/entity/Q45040586,Katja Reichenfeld
http://www.wikidata.org/entity/Q45196266,Mary Black
http://www.wikidata.org/entity/Q45198331,Jan Stuart
http://www.wikidata.org/entity/Q45271573,Carmen Bambach
http://www.wikidata.org/entity/Q45308195,Cecilia Fajardo-Hill
http://www.wikidata.org/entity/Q45309885,Q45309885
http://www.wikidata.org/entity/Q45320084,Rudolpha Begeer
http://www.wikidata.org/entity/Q45356515,Ana de Begoña Azcárraga
http://www.wikidata.org/entity/Q45445054,Q45445054
http://www.wikidata.org/entity/Q45831234,Q45831234
http://www.wikidata.org/entity/Q45890929,Emily Rosenberg
http://www.wikidata.org/entity/Q45916654,Q45916654
http://www.wikidata.org/entity/Q46032936,Miren Arzalluz
http://www.wikidata.org/entity/Q46425933,Q46425933
http://www.wikidata.org/entity/Q46467196,Christine Goetz
http://www.wikidata.org/entity/Q46467325,Q46467325
http://www.wikidata.org/entity/Q46741310,Q46741310
http://www.wikidata.org/entity/Q46842136,Helen Langdon
http://www.wikidata.org/entity/Q46993139,Q46993139
http://www.wikidata.org/entity/Q46995426,Susanne Müller-Bechtel
http://www.wikidata.org/entity/Q46998002,Heide Grape-Albers
http://www.wikidata.org/entity/Q47001925,Hildegard Reitz
http://www.wikidata.org/entity/Q47003867,Q47003867
http://www.wikidata.org/entity/Q47005525,Zahia Rahmani
http://www.wikidata.org/entity/Q47007936,Q47007936
http://www.wikidata.org/entity/Q47068612,Erin Gilbert
http://www.wikidata.org/entity/Q47091457,Q47091457
http://www.wikidata.org/entity/Q47112816,Q47112816
http://www.wikidata.org/entity/Q47135604,Q47135604
http://www.wikidata.org/entity/Q47171159,Q47171159
http://www.wikidata.org/entity/Q47191720,Camille Morineau
http://www.wikidata.org/entity/Q47286357,Q47286357
http://www.wikidata.org/entity/Q47314425,Q47314425
http://www.wikidata.org/entity/Q47398108,Gunvor Guttorm
http://www.wikidata.org/entity/Q47410586,Anne Martin-Fugier
http://www.wikidata.org/entity/Q47413614,Lisa Marei Schmidt
http://www.wikidata.org/entity/Q47450612,Q47450612
http://www.wikidata.org/entity/Q47453005,Q47453005
http://www.wikidata.org/entity/Q47459371,Mélanie Gourarier
http://www.wikidata.org/entity/Q47460854,Q47460854
http://www.wikidata.org/entity/Q47489101,Q47489101
http://www.wikidata.org/entity/Q47489168,Q47489168
http://www.wikidata.org/entity/Q47489357,Q47489357
http://www.wikidata.org/entity/Q47489550,Q47489550
http://www.wikidata.org/entity/Q47489558,Q47489558
http://www.wikidata.org/entity/Q47495120,Jane Ashelford
http://www.wikidata.org/entity/Q47498316,Q47498316
http://www.wikidata.org/entity/Q47502562,Q47502562
http://www.wikidata.org/entity/Q47506939,Q47506939
http://www.wikidata.org/entity/Q47507398,Josefina Cerviño Lago
http://www.wikidata.org/entity/Q47523904,Q47523904
http://www.wikidata.org/entity/Q47525097,Q47525097
http://www.wikidata.org/entity/Q47529383,Béatrice Jansen
http://www.wikidata.org/entity/Q47530230,Q47530230
http://www.wikidata.org/entity/Q47541538,Q47541538
http://www.wikidata.org/entity/Q47541563,Q47541563
http://www.wikidata.org/entity/Q47543333,Carol C. Mattusch
http://www.wikidata.org/entity/Q47805088,Q47805088
http://www.wikidata.org/entity/Q47823207,Sophie Lillie
http://www.wikidata.org/entity/Q24351603,Q24351603
http://www.wikidata.org/entity/Q24352838,Q24352838
http://www.wikidata.org/entity/Q24387317,Q24387317
http://www.wikidata.org/entity/Q24431161,Q24431161
http://www.wikidata.org/entity/Q24454223,Lisa Zeitz
http://www.wikidata.org/entity/Q24546046,Q24546046
http://www.wikidata.org/entity/Q24565707,Q24565707
http://www.wikidata.org/entity/Q24567350,Q24567350
http://www.wikidata.org/entity/Q24572166,Q24572166
http://www.wikidata.org/entity/Q24577077,Q24577077
http://www.wikidata.org/entity/Q24577086,Barbara Ruszczyc
http://www.wikidata.org/entity/Q24662717,Q24662717
http://www.wikidata.org/entity/Q24680441,Q24680441
http://www.wikidata.org/entity/Q24690529,Christine Van Assche
http://www.wikidata.org/entity/Q24882593,Cristiana Collu
http://www.wikidata.org/entity/Q24930692,Soko Phay
http://www.wikidata.org/entity/Q24938511,Q24938511
http://www.wikidata.org/entity/Q24963160,Q24963160
http://www.wikidata.org/entity/Q25029003,Heide Rezepa-Zabel
http://www.wikidata.org/entity/Q25174980,Q25174980
http://www.wikidata.org/entity/Q25189435,Q25189435
http://www.wikidata.org/entity/Q25231041,Q25231041
http://www.wikidata.org/entity/Q25308266,Q25308266
http://www.wikidata.org/entity/Q25386882,Q25386882
http://www.wikidata.org/entity/Q25410572,Q25410572
http://www.wikidata.org/entity/Q25410574,Q25410574
http://www.wikidata.org/entity/Q25410582,Ana Luisa Martínez-Collado
http://www.wikidata.org/entity/Q25411139,Q25411139
http://www.wikidata.org/entity/Q25424521,Q25424521
http://www.wikidata.org/entity/Q25454231,Q25454231
http://www.wikidata.org/entity/Q25459356,Q25459356
http://www.wikidata.org/entity/Q25486761,Q25486761
http://www.wikidata.org/entity/Q25500625,Q25500625
http://www.wikidata.org/entity/Q25627330,Q25627330
http://www.wikidata.org/entity/Q25660109,Alexandra Dardenay
http://www.wikidata.org/entity/Q25725985,Emily Stipes Watts
http://www.wikidata.org/entity/Q25755218,Q25755218
http://www.wikidata.org/entity/Q25845765,Renate Eikelmann
http://www.wikidata.org/entity/Q25931152,Suzanne M. Smith
http://www.wikidata.org/entity/Q25931345,Annika Waenerberg
http://www.wikidata.org/entity/Q25936135,Jenni Sorkin
http://www.wikidata.org/entity/Q25936249,Ludmila Kybalová
http://www.wikidata.org/entity/Q25939400,Ariane Grigoteit
http://www.wikidata.org/entity/Q26053241,Q26053241
http://www.wikidata.org/entity/Q26213534,Judy Egerton
http://www.wikidata.org/entity/Q26219574,Valentina Anker
http://www.wikidata.org/entity/Q26239482,Nathalie Monbaron
http://www.wikidata.org/entity/Q26243615,Q26243615
http://www.wikidata.org/entity/Q26247554,Bettina Ruhrberg
http://www.wikidata.org/entity/Q26321019,Marty Bax
http://www.wikidata.org/entity/Q26396194,Rita Kersting
http://www.wikidata.org/entity/Q26463488,Irina Linnik
http://www.wikidata.org/entity/Q26701866,Q26701866
http://www.wikidata.org/entity/Q26706604,Q26706604
http://www.wikidata.org/entity/Q26721614,Gabriele Knapstein
http://www.wikidata.org/entity/Q26822865,Q26822865
http://www.wikidata.org/entity/Q26831400,Q26831400
http://www.wikidata.org/entity/Q26857870,Q26857870
http://www.wikidata.org/entity/Q26920986,Lady Victoria Manners
http://www.wikidata.org/entity/Q26924776,Q26924776
http://www.wikidata.org/entity/Q26973420,Q26973420
http://www.wikidata.org/entity/Q27050159,Hila Peleg
http://www.wikidata.org/entity/Q27050461,Q27050461
http://www.wikidata.org/entity/Q27078209,Gabriella Belli
http://www.wikidata.org/entity/Q27178026,Q27178026
http://www.wikidata.org/entity/Q27189042,Sara Tröster Klemm
http://www.wikidata.org/entity/Q27215304,Q27215304
http://www.wikidata.org/entity/Q27231095,Q27231095
http://www.wikidata.org/entity/Q27346950,Sigrid Pawelke
http://www.wikidata.org/entity/Q27430162,Jane Martineau
http://www.wikidata.org/entity/Q27527637,Dagmar Täube
http://www.wikidata.org/entity/Q27532975,Q27532975
http://www.wikidata.org/entity/Q27570435,Eva Rovers
http://www.wikidata.org/entity/Q27643364,Alison Kelly
http://www.wikidata.org/entity/Q27656247,Q27656247
http://www.wikidata.org/entity/Q27656987,Q27656987
http://www.wikidata.org/entity/Q27663070,Dawn Adès
http://www.wikidata.org/entity/Q27665599,Q27665599
http://www.wikidata.org/entity/Q27670283,Liselotte Thelen
http://www.wikidata.org/entity/Q27676805,Q27676805
http://www.wikidata.org/entity/Q27701010,Q27701010
http://www.wikidata.org/entity/Q27748567,Ingeborg Walter
http://www.wikidata.org/entity/Q27756731,Vittoria Garibaldi
http://www.wikidata.org/entity/Q27777521,Karolina Tabak
http://www.wikidata.org/entity/Q27786477,María Concepción García Gainza
http://www.wikidata.org/entity/Q27861763,Alma Wittlin
http://www.wikidata.org/entity/Q27864279,Q27864279
http://www.wikidata.org/entity/Q27898901,Q27898901
http://www.wikidata.org/entity/Q27917983,Q27917983
http://www.wikidata.org/entity/Q27918157,Q27918157
http://www.wikidata.org/entity/Q27919250,Q27919250
http://www.wikidata.org/entity/Q27924871,Q27924871
http://www.wikidata.org/entity/Q27925416,Noémie Étienne
http://www.wikidata.org/entity/Q27925458,Daniela Bohde
http://www.wikidata.org/entity/Q27955351,Q27955351
http://www.wikidata.org/entity/Q27962953,Q27962953
http://www.wikidata.org/entity/Q27972897,Rosemary Barrow
http://www.wikidata.org/entity/Q27975431,Debora L. Silverman
http://www.wikidata.org/entity/Q27982951,Q27982951
http://www.wikidata.org/entity/Q27994734,Q27994734
http://www.wikidata.org/entity/Q65963103,Q65963103
http://www.wikidata.org/entity/Q65963107,Q65963107
http://www.wikidata.org/entity/Q65963110,Q65963110
http://www.wikidata.org/entity/Q65963117,Maja Kržišnik
http://www.wikidata.org/entity/Q65963120,Dunja Kukovec
http://www.wikidata.org/entity/Q65963140,Q65963140
http://www.wikidata.org/entity/Q65963143,Q65963143
http://www.wikidata.org/entity/Q65963145,Q65963145
http://www.wikidata.org/entity/Q65963482,Q65963482
http://www.wikidata.org/entity/Q65963502,Q65963502
http://www.wikidata.org/entity/Q65963538,Q65963538
http://www.wikidata.org/entity/Q65963618,Q65963618
http://www.wikidata.org/entity/Q65963637,Q65963637
http://www.wikidata.org/entity/Q65963641,Q65963641
http://www.wikidata.org/entity/Q65963649,Q65963649
http://www.wikidata.org/entity/Q65963663,Barbara Murovec
http://www.wikidata.org/entity/Q65963665,Q65963665
http://www.wikidata.org/entity/Q65963673,Q65963673
http://www.wikidata.org/entity/Q65963680,Q65963680
http://www.wikidata.org/entity/Q65963686,Q65963686
http://www.wikidata.org/entity/Q65964441,Q65964441
http://www.wikidata.org/entity/Q65964446,Q65964446
http://www.wikidata.org/entity/Q65964450,Q65964450
http://www.wikidata.org/entity/Q65964489,Q65964489
http://www.wikidata.org/entity/Q65964502,Q65964502
http://www.wikidata.org/entity/Q65964512,Q65964512
http://www.wikidata.org/entity/Q65964515,Q65964515
http://www.wikidata.org/entity/Q65964519,Marija Skočir
http://www.wikidata.org/entity/Q65964534,Barbara Sterle Vurnik
http://www.wikidata.org/entity/Q65964538,Q65964538
http://www.wikidata.org/entity/Q65964552,Q65964552
http://www.wikidata.org/entity/Q65964564,Q65964564
http://www.wikidata.org/entity/Q65964568,Q65964568
http://www.wikidata.org/entity/Q65964573,Q65964573
http://www.wikidata.org/entity/Q65964580,Q65964580
http://www.wikidata.org/entity/Q65964586,Lara Štrumej
http://www.wikidata.org/entity/Q65964596,Q65964596
http://www.wikidata.org/entity/Q65966198,Q65966198
http://www.wikidata.org/entity/Q65966203,Ida Tomše
http://www.wikidata.org/entity/Q65966218,Q65966218
http://www.wikidata.org/entity/Q65966219,Q65966219
http://www.wikidata.org/entity/Q65966222,Q65966222
http://www.wikidata.org/entity/Q65966319,Q65966319
http://www.wikidata.org/entity/Q65966371,Q65966371
http://www.wikidata.org/entity/Q65966381,Q65966381
http://www.wikidata.org/entity/Q65966410,Q65966410
http://www.wikidata.org/entity/Q65966413,Q65966413
http://www.wikidata.org/entity/Q65966422,Q65966422
http://www.wikidata.org/entity/Q65966448,Q65966448
http://www.wikidata.org/entity/Q65966453,Q65966453
http://www.wikidata.org/entity/Q65966455,Q65966455
http://www.wikidata.org/entity/Q66084638,Catherine Mason
http://www.wikidata.org/entity/Q66086653,Q66086653
http://www.wikidata.org/entity/Q66190853,Q66190853
http://www.wikidata.org/entity/Q66286441,Q66286441
http://www.wikidata.org/entity/Q66305578,Q66305578
http://www.wikidata.org/entity/Q66382620,Eva Broschek
http://www.wikidata.org/entity/Q66423606,Q66423606
http://www.wikidata.org/entity/Q66436520,Q66436520
http://www.wikidata.org/entity/Q66459158,Victoria Noel-Johnson
http://www.wikidata.org/entity/Q66486086,Q66486086
http://www.wikidata.org/entity/Q66685235,Renate Kohn
http://www.wikidata.org/entity/Q66714466,Q66714466
http://www.wikidata.org/entity/Q66740303,Q66740303
http://www.wikidata.org/entity/Q66765138,Q66765138
http://www.wikidata.org/entity/Q66768703,Q66768703
http://www.wikidata.org/entity/Q66817287,Q66817287
http://www.wikidata.org/entity/Q67123964,Assia Rubinstein
http://www.wikidata.org/entity/Q67130717,Hannelore Künzl
http://www.wikidata.org/entity/Q67145728,Salome Zajadacz-Hastenrath
http://www.wikidata.org/entity/Q67175437,Hélène Adhémar
http://www.wikidata.org/entity/Q67197467,Q67197467
http://www.wikidata.org/entity/Q67200677,Suzanne Lambooy
http://www.wikidata.org/entity/Q67200692,Nina Jaspers
http://www.wikidata.org/entity/Q67246077,Martina Hansmann
http://www.wikidata.org/entity/Q67265981,Q67265981
http://www.wikidata.org/entity/Q67475211,Q67475211
http://www.wikidata.org/entity/Q67603236,Q67603236
http://www.wikidata.org/entity/Q67609443,Q67609443
http://www.wikidata.org/entity/Q67629454,Aleksandra Pavlovna Botkina
http://www.wikidata.org/entity/Q67922431,Q67922431
http://www.wikidata.org/entity/Q67941702,Q67941702
http://www.wikidata.org/entity/Q68595522,Q68595522
http://www.wikidata.org/entity/Q68658968,Q68658968
http://www.wikidata.org/entity/Q68764030,Q68764030
http://www.wikidata.org/entity/Q68803492,Q68803492
http://www.wikidata.org/entity/Q69389359,Q69389359
http://www.wikidata.org/entity/Q69406762,Q69406762
http://www.wikidata.org/entity/Q69449082,Elizabeth Cropper
http://www.wikidata.org/entity/Q69571531,Deborah Marrow
http://www.wikidata.org/entity/Q69630879,Q69630879
http://www.wikidata.org/entity/Q69725072,Michelle van Lanschot
http://www.wikidata.org/entity/Q69790905,Q69790905
http://www.wikidata.org/entity/Q69927453,Q69927453
http://www.wikidata.org/entity/Q70004181,Q70004181
http://www.wikidata.org/entity/Q70021473,Tiziana Frati
http://www.wikidata.org/entity/Q70251165,Q70251165
http://www.wikidata.org/entity/Q70252380,Q70252380
http://www.wikidata.org/entity/Q70688802,Q70688802
http://www.wikidata.org/entity/Q70744106,Q70744106
http://www.wikidata.org/entity/Q95190826,Q95190826
http://www.wikidata.org/entity/Q95190847,Q95190847
http://www.wikidata.org/entity/Q95190980,Q95190980
http://www.wikidata.org/entity/Q95190986,Q95190986
http://www.wikidata.org/entity/Q95190991,Q95190991
http://www.wikidata.org/entity/Q95190999,Q95190999
http://www.wikidata.org/entity/Q95191010,Q95191010
http://www.wikidata.org/entity/Q95191104,Q95191104
http://www.wikidata.org/entity/Q95191112,Q95191112
http://www.wikidata.org/entity/Q95191114,Christiane Kruse
http://www.wikidata.org/entity/Q95191188,Q95191188
http://www.wikidata.org/entity/Q95191208,Q95191208
http://www.wikidata.org/entity/Q95191310,Q95191310
http://www.wikidata.org/entity/Q95191311,Q95191311
http://www.wikidata.org/entity/Q95191341,Q95191341
http://www.wikidata.org/entity/Q95191359,Q95191359
http://www.wikidata.org/entity/Q95191415,Q95191415
http://www.wikidata.org/entity/Q95191424,Q95191424
http://www.wikidata.org/entity/Q95191464,Q95191464
http://www.wikidata.org/entity/Q95191534,Therese Bhattacharya-Stettler
http://www.wikidata.org/entity/Q95191559,Q95191559
http://www.wikidata.org/entity/Q95191597,Q95191597
http://www.wikidata.org/entity/Q95191602,Q95191602
http://www.wikidata.org/entity/Q95191638,Q95191638
http://www.wikidata.org/entity/Q95191692,Q95191692
http://www.wikidata.org/entity/Q95191697,Q95191697
http://www.wikidata.org/entity/Q95191794,Q95191794
http://www.wikidata.org/entity/Q95191801,Q95191801
http://www.wikidata.org/entity/Q95191802,Ulrike Jehle-Schulte Strathaus
http://www.wikidata.org/entity/Q95191810,Q95191810
http://www.wikidata.org/entity/Q95191834,Q95191834
http://www.wikidata.org/entity/Q95191852,Q95191852
http://www.wikidata.org/entity/Q95191853,Q95191853
http://www.wikidata.org/entity/Q95191905,Q95191905
http://www.wikidata.org/entity/Q95192034,Q95192034
http://www.wikidata.org/entity/Q95192132,Q95192132
http://www.wikidata.org/entity/Q95192154,Q95192154
http://www.wikidata.org/entity/Q95192219,Q95192219
http://www.wikidata.org/entity/Q95192233,Q95192233
http://www.wikidata.org/entity/Q95192349,Q95192349
http://www.wikidata.org/entity/Q95192350,Q95192350
http://www.wikidata.org/entity/Q95192515,Johanna Schwanberg
http://www.wikidata.org/entity/Q95192571,Q95192571
http://www.wikidata.org/entity/Q95192709,Q95192709
http://www.wikidata.org/entity/Q95192881,Q95192881
http://www.wikidata.org/entity/Q95192941,Q95192941
http://www.wikidata.org/entity/Q95193114,Q95193114
http://www.wikidata.org/entity/Q95193189,Q95193189
http://www.wikidata.org/entity/Q95193227,Q95193227
http://www.wikidata.org/entity/Q95193252,Q95193252
http://www.wikidata.org/entity/Q95193299,Q95193299
http://www.wikidata.org/entity/Q95193320,Q95193320
http://www.wikidata.org/entity/Q95193343,Q95193343
http://www.wikidata.org/entity/Q95193355,Q95193355
http://www.wikidata.org/entity/Q95193366,Q95193366
http://www.wikidata.org/entity/Q95193375,Q95193375
http://www.wikidata.org/entity/Q95193398,Q95193398
http://www.wikidata.org/entity/Q95193483,Q95193483
http://www.wikidata.org/entity/Q95193526,Q95193526
http://www.wikidata.org/entity/Q95193533,Q95193533
http://www.wikidata.org/entity/Q95193730,Q95193730
http://www.wikidata.org/entity/Q95193800,Q95193800
http://www.wikidata.org/entity/Q95193910,Q95193910
http://www.wikidata.org/entity/Q95193970,Q95193970
http://www.wikidata.org/entity/Q95193973,Q95193973
http://www.wikidata.org/entity/Q95194038,Q95194038
http://www.wikidata.org/entity/Q95194065,Q95194065
http://www.wikidata.org/entity/Q95194198,Q95194198
http://www.wikidata.org/entity/Q95194245,Q95194245
http://www.wikidata.org/entity/Q95194287,Q95194287
http://www.wikidata.org/entity/Q95194300,Q95194300
http://www.wikidata.org/entity/Q95194438,Q95194438
http://www.wikidata.org/entity/Q95194655,Q95194655
http://www.wikidata.org/entity/Q95194660,Q95194660
http://www.wikidata.org/entity/Q95194676,Q95194676
http://www.wikidata.org/entity/Q95194818,Q95194818
http://www.wikidata.org/entity/Q95195217,Q95195217
http://www.wikidata.org/entity/Q95195552,Q95195552
http://www.wikidata.org/entity/Q95195611,Q95195611
http://www.wikidata.org/entity/Q95195745,Q95195745
http://www.wikidata.org/entity/Q95195765,Q95195765
http://www.wikidata.org/entity/Q95195920,Q95195920
http://www.wikidata.org/entity/Q95196174,Q95196174
http://www.wikidata.org/entity/Q95196183,Q95196183
http://www.wikidata.org/entity/Q95196185,Q95196185
http://www.wikidata.org/entity/Q95196202,Q95196202
http://www.wikidata.org/entity/Q95196240,Q95196240
http://www.wikidata.org/entity/Q95196264,Q95196264
http://www.wikidata.org/entity/Q95196360,Q95196360
http://www.wikidata.org/entity/Q95196365,Q95196365
http://www.wikidata.org/entity/Q95196377,Q95196377
http://www.wikidata.org/entity/Q95196388,Q95196388
http://www.wikidata.org/entity/Q95196394,Q95196394
http://www.wikidata.org/entity/Q95196443,Q95196443
http://www.wikidata.org/entity/Q95196496,Q95196496
http://www.wikidata.org/entity/Q95196503,Q95196503
http://www.wikidata.org/entity/Q95196513,Q95196513
http://www.wikidata.org/entity/Q95196521,Q95196521
http://www.wikidata.org/entity/Q95196576,Q95196576
http://www.wikidata.org/entity/Q95196593,Q95196593
http://www.wikidata.org/entity/Q27997106,Anna M. Schafroth
http://www.wikidata.org/entity/Q27998767,Nancy J. Troy
http://www.wikidata.org/entity/Q28005148,Marion Conrads
http://www.wikidata.org/entity/Q28023834,Q28023834
http://www.wikidata.org/entity/Q28045402,Barbara Jatta
http://www.wikidata.org/entity/Q28057770,Natalia Kruszyna
http://www.wikidata.org/entity/Q28061555,Q28061555
http://www.wikidata.org/entity/Q28062291,Q28062291
http://www.wikidata.org/entity/Q28062413,Anne Crookshank
http://www.wikidata.org/entity/Q28062414,Cathérine Hug
http://www.wikidata.org/entity/Q28064126,Anne Berendsen
http://www.wikidata.org/entity/Q28068801,Q28068801
http://www.wikidata.org/entity/Q28076583,Susanne Ehrenfried
http://www.wikidata.org/entity/Q28084662,Jacqueline Bouchot
http://www.wikidata.org/entity/Q28086189,Q28086189
http://www.wikidata.org/entity/Q28086277,Linda Frye Burnham
http://www.wikidata.org/entity/Q28090616,Jana Tischerová
http://www.wikidata.org/entity/Q28113004,Q28113004
http://www.wikidata.org/entity/Q28114199,Katrin Unterreiner
http://www.wikidata.org/entity/Q28114722,Q28114722
http://www.wikidata.org/entity/Q28122294,Margo Machida
http://www.wikidata.org/entity/Q28131269,Q28131269
http://www.wikidata.org/entity/Q28137226,Q28137226
http://www.wikidata.org/entity/Q28151775,Q28151775
http://www.wikidata.org/entity/Q28153109,Ingrid Kreuzer
http://www.wikidata.org/entity/Q28155050,Q28155050
http://www.wikidata.org/entity/Q28174386,Esther Solé i Martí
http://www.wikidata.org/entity/Q28192903,Jutta Schütt
http://www.wikidata.org/entity/Q28194103,Margret Stuffmann
http://www.wikidata.org/entity/Q28222436,Q28222436
http://www.wikidata.org/entity/Q28226201,Q28226201
http://www.wikidata.org/entity/Q28313179,Penelope Hunter-Stiebel
http://www.wikidata.org/entity/Q28339397,Q28339397
http://www.wikidata.org/entity/Q28364815,Katlijne Van der Stighelen
http://www.wikidata.org/entity/Q28377745,Q28377745
http://www.wikidata.org/entity/Q28380391,María Teresa Alario
http://www.wikidata.org/entity/Q28400119,Q28400119
http://www.wikidata.org/entity/Q28408204,Dorothy Metzger Habel
http://www.wikidata.org/entity/Q28439967,Q28439967
http://www.wikidata.org/entity/Q28439973,Tritobia Hayes Benjamin
http://www.wikidata.org/entity/Q28466468,Fabienne Dumont
http://www.wikidata.org/entity/Q28484531,Thalia Gouma-Peterson
http://www.wikidata.org/entity/Q28489065,Q28489065
http://www.wikidata.org/entity/Q28494318,Q28494318
http://www.wikidata.org/entity/Q28496184,Q28496184
http://www.wikidata.org/entity/Q28497357,Q28497357
http://www.wikidata.org/entity/Q28527012,Q28527012
http://www.wikidata.org/entity/Q28537425,Isa Belli Barsali
http://www.wikidata.org/entity/Q28555401,Q28555401
http://www.wikidata.org/entity/Q28604525,Q28604525
http://www.wikidata.org/entity/Q28648642,Q28648642
http://www.wikidata.org/entity/Q28673614,Suzanne Boorsch
http://www.wikidata.org/entity/Q28701216,Q28701216
http://www.wikidata.org/entity/Q28702487,Q28702487
http://www.wikidata.org/entity/Q28702497,Q28702497
http://www.wikidata.org/entity/Q28718269,Q28718269
http://www.wikidata.org/entity/Q28720883,Q28720883
http://www.wikidata.org/entity/Q28731140,Julia Wallner
http://www.wikidata.org/entity/Q28741548,Rose Kerr
http://www.wikidata.org/entity/Q28758619,Q28758619
http://www.wikidata.org/entity/Q28788732,Q28788732
http://www.wikidata.org/entity/Q28791968,Q28791968
